Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2805","Rice (Milled Equivalent)","2018","2018","1000 tonnes","11808","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2805","Rice (Milled Equivalent)","2019","2019","1000 tonnes","10369","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2805","Rice (Milled Equivalent)","2010","2010","1000 tonnes","1092","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","842","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2805","Rice (Milled Equivalent)","2012","2012","1000 tonnes","1005","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2805","Rice (Milled Equivalent)","2013","2013","1000 tonnes","1070","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2805","Rice (Milled Equivalent)","2014","2014","1000 tonnes","852","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2805","Rice (Milled Equivalent)","2015","2015","1000 tonnes","507","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2805","Rice (Milled Equivalent)","2016","2016","1000 tonnes","1018","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2805","Rice (Milled Equivalent)","2017","2017","1000 tonnes","1113","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2805","Rice (Milled Equivalent)","2018","2018","1000 tonnes","822","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2805","Rice (Milled Equivalent)","2019","2019","1000 tonnes","988","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2805","Rice (Milled Equivalent)","2010","2010","1000 tonnes","61","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","482","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2805","Rice (Milled Equivalent)","2012","2012","1000 tonnes","-580","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2805","Rice (Milled Equivalent)","2013","2013","1000 tonnes","-7","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2805","Rice (Milled Equivalent)","2014","2014","1000 tonnes","-338","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2805","Rice (Milled Equivalent)","2015","2015","1000 tonnes","-542","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2805","Rice (Milled Equivalent)","2016","2016","1000 tonnes","-117","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2805","Rice (Milled Equivalent)","2017","2017","1000 tonnes","193","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2805","Rice (Milled Equivalent)","2018","2018","1000 tonnes","-1001","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2805","Rice (Milled Equivalent)","2019","2019","1000 tonnes","-396","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2805","Rice (Milled Equivalent)","2010","2010","1000 tonnes","619","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","1898","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2805","Rice (Milled Equivalent)","2012","2012","1000 tonnes","1618","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2805","Rice (Milled Equivalent)","2013","2013","1000 tonnes","1211","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2805","Rice (Milled Equivalent)","2014","2014","1000 tonnes","1243","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2805","Rice (Milled Equivalent)","2015","2015","1000 tonnes","1310","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2805","Rice (Milled Equivalent)","2016","2016","1000 tonnes","915","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2805","Rice (Milled Equivalent)","2017","2017","1000 tonnes","848","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2805","Rice (Milled Equivalent)","2018","2018","1000 tonnes","1779","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2805","Rice (Milled Equivalent)","2019","2019","1000 tonnes","1403","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2805","Rice (Milled Equivalent)","2010","2010","1000 tonnes","11648","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","11940","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2805","Rice (Milled Equivalent)","2012","2012","1000 tonnes","11516","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2805","Rice (Milled Equivalent)","2013","2013","1000 tonnes","11649","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2805","Rice (Milled Equivalent)","2014","2014","1000 tonnes","12122","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2805","Rice (Milled Equivalent)","2015","2015","1000 tonnes","12039","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2805","Rice (Milled Equivalent)","2016","2016","1000 tonnes","10842","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2805","Rice (Milled Equivalent)","2017","2017","1000 tonnes","12536","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2805","Rice (Milled Equivalent)","2018","2018","1000 tonnes","11852","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2805","Rice (Milled Equivalent)","2019","2019","1000 tonnes","10349","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2805","Rice (Milled Equivalent)","2010","2010","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2805","Rice (Milled Equivalent)","2012","2012","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2805","Rice (Milled Equivalent)","2013","2013","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2805","Rice (Milled Equivalent)","2014","2014","1000 tonnes","11","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2805","Rice (Milled Equivalent)","2015","2015","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2805","Rice (Milled Equivalent)","2016","2016","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2805","Rice (Milled Equivalent)","2017","2017","1000 tonnes","16","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2805","Rice (Milled Equivalent)","2018","2018","1000 tonnes","13","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2805","Rice (Milled Equivalent)","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2805","Rice (Milled Equivalent)","2010","2010","1000 tonnes","167","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","201","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2805","Rice (Milled Equivalent)","2012","2012","1000 tonnes","172","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2805","Rice (Milled Equivalent)","2013","2013","1000 tonnes","175","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2805","Rice (Milled Equivalent)","2014","2014","1000 tonnes","181","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2805","Rice (Milled Equivalent)","2015","2015","1000 tonnes","183","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2805","Rice (Milled Equivalent)","2016","2016","1000 tonnes","158","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2805","Rice (Milled Equivalent)","2017","2017","1000 tonnes","186","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2805","Rice (Milled Equivalent)","2018","2018","1000 tonnes","175","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2805","Rice (Milled Equivalent)","2019","2019","1000 tonnes","154","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2805","Rice (Milled Equivalent)","2010","2010","1000 tonnes","1129","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","1354","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2805","Rice (Milled Equivalent)","2012","2012","1000 tonnes","1161","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2805","Rice (Milled Equivalent)","2013","2013","1000 tonnes","1187","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2805","Rice (Milled Equivalent)","2014","2014","1000 tonnes","1221","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2805","Rice (Milled Equivalent)","2015","2015","1000 tonnes","1235","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2805","Rice (Milled Equivalent)","2016","2016","1000 tonnes","1071","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2805","Rice (Milled Equivalent)","2017","2017","1000 tonnes","1255","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2805","Rice (Milled Equivalent)","2018","2018","1000 tonnes","1181","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2805","Rice (Milled Equivalent)","2019","2019","1000 tonnes","1046","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2805","Rice (Milled Equivalent)","2010","2010","1000 tonnes","1219","Im","FAO data based on imputation methodology"
